customer_id,customer_name,city,last_booking_date,recency,frequency,monetary,gender,age,R_score,F_score,M_score,RFM_score,RFM_code,segment
CUST03562,Customer 3562,Tirunelveli,2025-05-07,602,1,5884.32,Male,36,1,1,3,5,113,Lost Customers
CUST03563,Customer 3563,Coimbatore,2026-01-20,344,1,2600.6,Other,43,2,1,1,4,211,Need Attention
CUST03564,Customer 3564,Hyderabad,2025-05-30,579,2,4292.09,Female,47,1,2,2,5,122,Lost Customers
CUST03565,Customer 3565,Erode,2026-08-22,130,1,2182.26,Female,47,4,1,1,6,411,New Customers
CUST03566,Customer 3566,Coimbatore,2026-02-17,316,4,18669.309999999998,Other,47,2,4,5,11,245,At Risk
CUST03567,Customer 3567,Coimbatore,2026-08-02,150,3,6417.32,Male,64,4,3,3,10,433,Potential Loyalists
CUST03568,Customer 3568,Tirunelveli,2026-07-30,153,6,14293.38,Female,30,3,5,5,13,355,Loyal Customers
CUST03569,Customer 3569,Thanjavur,2025-11-20,405,2,3605.96,Male,38,1,2,2,5,122,Lost Customers
CUST03571,Customer 3571,Salem,2026-10-17,74,7,16600.7,Female,25,5,5,5,15,555,Champions
CUST03572,Customer 3572,Madurai,2025-10-30,426,8,22720.95,Male,52,1,5,5,11,155,At Risk
CUST03573,Customer 3573,Trichy,2026-07-23,160,4,5420.77,Male,58,3,4,2,9,342,Loyal Customers
CUST03574,Customer 3574,Bengaluru,2026-06-01,212,3,5224.09,Other,20,3,3,2,8,332,Need Attention
CUST03575,Customer 3575,Thanjavur,2026-06-11,202,2,7266.469999999999,Female,21,3,2,3,8,323,Need Attention
CUST03576,Customer 3576,Trichy,2026-10-03,88,4,5403.48,Female,48,5,4,2,11,542,Loyal Customers
CUST03577,Customer 3577,Hyderabad,2026-07-17,166,4,12856.75,Male,19,3,4,5,12,345,Loyal Customers
CUST03578,Customer 3578,Hyderabad,2026-09-19,102,5,14696.95,Female,34,4,5,5,14,455,Champions
CUST03579,Customer 3579,Coimbatore,2026-07-19,164,5,17418.26,Male,27,3,5,5,13,355,Loyal Customers
CUST03580,Customer 3580,Salem,2026-10-31,60,6,10448.22,Female,23,5,5,4,14,554,Champions
CUST03581,Customer 3581,Tirunelveli,2026-04-26,248,2,6333.75,Other,46,2,2,3,7,223,Need Attention
CUST03582,Customer 3582,Salem,2026-06-26,187,4,5588.32,Male,60,3,4,3,10,343,Loyal Customers
CUST03583,Customer 3583,Tirunelveli,2026-10-19,72,5,8417.07,Male,23,5,5,4,14,554,Champions
CUST03584,Customer 3584,Trichy,2026-09-23,98,7,12135.300000000001,Female,28,4,5,5,14,455,Champions
CUST03585,Customer 3585,Erode,2025-07-04,544,2,4805.780000000001,Female,48,1,2,2,5,122,Lost Customers
CUST03586,Customer 3586,Pondicherry,2026-07-08,175,5,11552.73,Other,28,3,5,5,13,355,Loyal Customers
CUST03587,Customer 3587,Bengaluru,2026-10-16,75,2,7195.74,Female,62,5,2,3,10,523,Potential Loyalists
CUST03588,Customer 3588,Bengaluru,2026-11-13,47,2,1776.61,Male,53,5,2,1,8,521,New Customers
CUST03589,Customer 3589,Hyderabad,2026-11-20,40,5,5635.14,Male,64,5,5,3,13,553,Loyal Customers
CUST03590,Customer 3590,Thanjavur,2026-03-20,285,2,1834.56,Other,27,2,2,1,5,221,Need Attention
CUST03591,Customer 3591,Pondicherry,2026-10-12,79,2,6722.889999999999,Other,65,5,2,3,10,523,Potential Loyalists
CUST03592,Customer 3592,Madurai,2026-10-15,76,4,10429.849999999999,Female,18,5,4,4,13,544,Champions
CUST03593,Customer 3593,Thanjavur,2026-04-02,272,1,1262.85,Male,49,2,1,1,4,211,Need Attention
CUST03594,Customer 3594,Salem,2026-05-05,239,3,2986.65,Other,44,3,3,1,7,331,Need Attention
CUST03595,Customer 3595,Erode,2025-01-28,701,1,718.54,Other,18,1,1,1,3,111,Lost Customers
CUST03596,Customer 3596,Erode,2026-07-15,168,2,2358.09,Male,58,3,2,1,6,321,Need Attention
CUST03597,Customer 3597,Chennai,2026-10-13,78,3,2918.77,Other,24,5,3,1,9,531,Need Attention
CUST03598,Customer 3598,Tirunelveli,2025-11-27,398,2,1741.44,Other,30,1,2,1,4,121,Lost Customers
CUST03600,Customer 3600,Trichy,2026-08-22,130,6,10662.91,Male,40,4,5,4,13,454,Champions
CUST03601,Customer 3601,Chennai,2026-04-17,257,6,9853.099999999999,Other,54,2,5,4,11,254,At Risk
CUST03603,Customer 3603,Pondicherry,2026-10-22,69,5,6171.0,Other,25,5,5,3,13,553,Loyal Customers
CUST03604,Customer 3604,Tirunelveli,2026-01-13,351,2,3948.8100000000004,Other,47,2,2,2,6,222,Need Attention
CUST03605,Customer 3605,Vellore,2025-12-27,368,1,1981.38,Female,40,2,1,1,4,211,Need Attention
CUST03606,Customer 3606,Coimbatore,2026-10-14,77,3,10788.119999999999,Other,39,5,3,4,12,534,Big Spenders
CUST03607,Customer 3607,Thanjavur,2025-12-03,392,1,923.83,Female,45,1,1,1,3,111,Lost Customers
CUST03608,Customer 3608,Madurai,2026-09-04,117,4,9690.93,Other,56,4,4,4,12,444,Champions
CUST03609,Customer 3609,Salem,2026-07-10,173,6,14455.79,Female,42,3,5,5,13,355,Loyal Customers
CUST03610,Customer 3610,Hyderabad,2026-12-04,26,5,11000.77,Other,62,5,5,5,15,555,Champions
CUST03611,Customer 3611,Pondicherry,2026-06-30,183,5,8729.93,Other,36,3,5,4,12,354,Loyal Customers
CUST03612,Customer 3612,Coimbatore,2026-07-18,165,4,6560.860000000001,Male,23,3,4,3,10,343,Loyal Customers
CUST03613,Customer 3613,Bengaluru,2026-10-28,63,5,11819.76,Other,19,5,5,5,15,555,Champions
CUST03614,Customer 3614,Pondicherry,2026-11-29,31,8,15501.27,Male,49,5,5,5,15,555,Champions
CUST03615,Customer 3615,Coimbatore,2026-09-17,104,4,10812.619999999999,Other,52,4,4,4,12,444,Champions
CUST03616,Customer 3616,Bengaluru,2026-10-04,87,5,9407.0,Female,50,5,5,4,14,554,Champions
CUST03617,Customer 3617,Salem,2025-04-19,620,2,2614.73,Male,60,1,2,1,4,121,Lost Customers
CUST03618,Customer 3618,Trichy,2026-07-27,156,6,18782.989999999998,Female,31,3,5,5,13,355,Loyal Customers
CUST03619,Customer 3619,Tirunelveli,2026-07-05,178,3,9486.84,Female,53,3,3,4,10,334,Big Spenders
CUST03620,Customer 3620,Coimbatore,2025-06-29,549,2,1464.2,Male,48,1,2,1,4,121,Lost Customers
CUST03621,Customer 3621,Hyderabad,2026-03-22,283,4,7736.47,Female,44,2,4,3,9,243,At Risk
CUST03622,Customer 3622,Chennai,2026-08-19,133,4,5048.87,Other,43,4,4,2,10,442,Loyal Customers
CUST03623,Customer 3623,Salem,2026-08-27,125,2,7120.84,Male,50,4,2,3,9,423,Potential Loyalists
CUST03624,Customer 3624,Salem,2026-05-04,240,3,2250.43,Other,34,3,3,1,7,331,Need Attention
CUST03625,Customer 3625,Trichy,2025-12-18,377,3,4932.61,Female,61,2,3,2,7,232,At Risk
CUST03626,Customer 3626,Chennai,2026-10-08,83,4,3040.83,Female,20,5,4,1,10,541,Loyal Customers
CUST03627,Customer 3627,Vellore,2026-09-28,93,2,5635.46,Male,41,5,2,3,10,523,Potential Loyalists
CUST03628,Customer 3628,Thanjavur,2026-10-23,68,2,2510.35,Other,56,5,2,1,8,521,New Customers
CUST03629,Customer 3629,Tirunelveli,2026-06-11,202,3,7753.6900000000005,Male,54,3,3,3,9,333,Need Attention
CUST03630,Customer 3630,Trichy,2026-09-08,113,6,12630.71,Other,43,4,5,5,14,455,Champions
CUST03631,Customer 3631,Chennai,2026-02-21,312,3,3408.4,Other,43,2,3,2,7,232,At Risk
CUST03632,Customer 3632,Madurai,2026-09-27,94,7,12450.09,Other,45,5,5,5,15,555,Champions
CUST03633,Customer 3633,Madurai,2026-10-06,85,4,8387.5,Female,64,5,4,4,13,544,Champions
CUST03634,Customer 3634,Madurai,2026-04-04,270,2,2580.3599999999997,Female,51,2,2,1,5,221,Need Attention
CUST03635,Customer 3635,Pondicherry,2026-11-14,46,5,10912.9,Male,24,5,5,4,14,554,Champions
CUST03636,Customer 3636,Coimbatore,2026-09-02,119,5,13710.94,Male,50,4,5,5,14,455,Champions
CUST03637,Customer 3637,Hyderabad,2026-02-02,331,3,4682.8,Other,43,2,3,2,7,232,At Risk
CUST03638,Customer 3638,Thanjavur,2026-08-02,150,5,13103.31,Other,28,4,5,5,14,455,Champions
CUST03639,Customer 3639,Chennai,2025-08-07,510,2,4350.2699999999995,Male,23,1,2,2,5,122,Lost Customers
CUST03640,Customer 3640,Bengaluru,2025-06-11,567,2,1845.06,Male,58,1,2,1,4,121,Lost Customers
CUST03641,Customer 3641,Pondicherry,2026-06-18,195,2,5754.55,Male,57,3,2,3,8,323,Need Attention
CUST03642,Customer 3642,Tirunelveli,2025-09-22,464,2,1465.02,Male,54,1,2,1,4,121,Lost Customers
CUST03643,Customer 3643,Madurai,2026-09-27,94,8,16303.529999999999,Other,64,5,5,5,15,555,Champions
CUST03644,Customer 3644,Thanjavur,2025-08-19,498,1,366.03,Other,58,1,1,1,3,111,Lost Customers
CUST03645,Customer 3645,Trichy,2026-07-18,165,4,7853.129999999999,Male,59,3,4,4,11,344,Loyal Customers
CUST03646,Customer 3646,Trichy,2025-08-23,494,3,2962.92,Male,52,1,3,1,5,131,At Risk
CUST03647,Customer 3647,Hyderabad,2026-06-25,188,2,3292.95,Female,34,3,2,2,7,322,Need Attention
CUST03648,Customer 3648,Madurai,2026-10-19,72,10,25205.72,Female,23,5,5,5,15,555,Champions
CUST03649,Customer 3649,Bengaluru,2025-06-25,553,5,16222.060000000001,Male,58,1,5,5,11,155,At Risk
CUST03650,Customer 3650,Erode,2026-07-29,154,2,4579.02,Male,25,3,2,2,7,322,Need Attention
CUST03651,Customer 3651,Madurai,2026-08-19,133,2,5051.469999999999,Male,24,4,2,2,8,422,Potential Loyalists
CUST03652,Customer 3652,Coimbatore,2026-08-27,125,3,7097.5599999999995,Female,29,4,3,3,10,433,Potential Loyalists
CUST03653,Customer 3653,Trichy,2025-12-03,392,2,4921.4,Female,41,1,2,2,5,122,Lost Customers
CUST03654,Customer 3654,Chennai,2026-05-06,238,2,4544.9,Male,49,3,2,2,7,322,Need Attention
CUST03655,Customer 3655,Hyderabad,2026-08-22,130,3,3543.9,Male,49,4,3,2,9,432,Potential Loyalists
CUST03656,Customer 3656,Tirunelveli,2026-07-03,180,4,5997.83,Male,61,3,4,3,10,343,Loyal Customers
CUST03658,Customer 3658,Salem,2026-02-25,308,1,902.56,Male,29,2,1,1,4,211,Need Attention
CUST03659,Customer 3659,Bengaluru,2025-10-21,435,1,5308.3,Male,60,1,1,2,4,112,Lost Customers
CUST03660,Customer 3660,Coimbatore,2025-09-07,479,3,4482.53,Other,20,1,3,2,6,132,At Risk
CUST03661,Customer 3661,Bengaluru,2026-04-08,266,3,1255.35,Female,48,2,3,1,6,231,At Risk
CUST03662,Customer 3662,Madurai,2025-09-05,481,2,8343.78,Other,18,1,2,4,7,124,Lost Customers
CUST03663,Customer 3663,Coimbatore,2025-07-21,527,3,3310.07,Other,34,1,3,2,6,132,At Risk
CUST03664,Customer 3664,Vellore,2026-11-01,59,9,16853.239999999998,Other,19,5,5,5,15,555,Champions
CUST03665,Customer 3665,Madurai,2026-12-10,20,8,24960.07,Other,50,5,5,5,15,555,Champions
CUST03666,Customer 3666,Trichy,2026-05-16,228,4,6720.049999999999,Female,25,3,4,3,10,343,Loyal Customers
CUST03667,Customer 3667,Trichy,2026-03-26,279,6,14525.33,Female,26,2,5,5,12,255,At Risk
CUST03668,Customer 3668,Madurai,2026-03-17,288,6,17875.09,Other,62,2,5,5,12,255,At Risk
CUST03669,Customer 3669,Trichy,2025-05-25,584,2,1135.2,Female,48,1,2,1,4,121,Lost Customers
CUST03670,Customer 3670,Vellore,2025-06-21,557,1,674.03,Female,63,1,1,1,3,111,Lost Customers
CUST03671,Customer 3671,Pondicherry,2026-06-24,189,5,13451.19,Female,47,3,5,5,13,355,Loyal Customers
CUST03672,Customer 3672,Vellore,2026-10-02,89,4,6875.26,Female,45,5,4,3,12,543,Loyal Customers
CUST03673,Customer 3673,Madurai,2025-09-29,457,2,6055.139999999999,Male,34,1,2,3,6,123,Lost Customers
CUST03674,Customer 3674,Salem,2026-06-06,207,4,8925.5,Other,63,3,4,4,11,344,Loyal Customers
CUST03675,Customer 3675,Bengaluru,2026-07-20,163,5,8671.85,Male,55,3,5,4,12,354,Loyal Customers
CUST03676,Customer 3676,Pondicherry,2025-07-06,542,3,10065.220000000001,Male,31,1,3,4,8,134,At Risk
CUST03677,Customer 3677,Tirunelveli,2026-10-01,90,6,10473.0,Female,46,5,5,4,14,554,Champions
CUST03678,Customer 3678,Thanjavur,2026-10-11,80,4,7613.76,Other,35,5,4,3,12,543,Loyal Customers
CUST03679,Customer 3679,Tirunelveli,2026-12-02,28,7,8216.34,Male,56,5,5,4,14,554,Champions
CUST03680,Customer 3680,Thanjavur,2026-01-28,336,5,8187.25,Male,54,2,5,4,11,254,At Risk
CUST03681,Customer 3681,Erode,2025-11-28,397,1,2426.3,Other,22,1,1,1,3,111,Lost Customers
CUST03682,Customer 3682,Salem,2026-09-29,92,5,13833.849999999999,Male,50,5,5,5,15,555,Champions
CUST03683,Customer 3683,Bengaluru,2025-12-27,368,3,6425.58,Female,36,2,3,3,8,233,At Risk
CUST03684,Customer 3684,Thanjavur,2025-11-30,395,2,11128.130000000001,Other,51,1,2,5,8,125,Lost Customers
CUST03685,Customer 3685,Madurai,2025-10-12,444,3,3892.0099999999998,Male,25,1,3,2,6,132,At Risk
CUST03686,Customer 3686,Madurai,2026-10-09,82,6,16558.14,Female,45,5,5,5,15,555,Champions
CUST03687,Customer 3687,Trichy,2026-05-25,219,2,1781.58,Male,22,3,2,1,6,321,Need Attention
CUST03688,Customer 3688,Madurai,2026-08-03,149,4,13013.74,Female,41,4,4,5,13,445,Champions
CUST03689,Customer 3689,Chennai,2026-08-26,126,6,22662.719999999998,Female,25,4,5,5,14,455,Champions
CUST03690,Customer 3690,Pondicherry,2026-04-06,268,5,18623.47,Other,18,2,5,5,12,255,At Risk
CUST03691,Customer 3691,Bengaluru,2026-09-30,91,1,5384.48,Male,47,5,1,2,8,512,New Customers
CUST03693,Customer 3693,Bengaluru,2026-07-16,167,2,4022.64,Female,36,3,2,2,7,322,Need Attention
CUST03694,Customer 3694,Coimbatore,2026-07-11,172,1,1219.2,Other,31,3,1,1,5,311,Need Attention
CUST03695,Customer 3695,Bengaluru,2026-06-22,191,2,4928.2,Female,63,3,2,2,7,322,Need Attention
CUST03696,Customer 3696,Bengaluru,2025-11-01,424,3,4547.35,Other,22,1,3,2,6,132,At Risk
CUST03697,Customer 3697,Tirunelveli,2026-08-20,132,5,6434.74,Female,61,4,5,3,12,453,Loyal Customers
CUST03698,Customer 3698,Trichy,2025-11-15,410,4,12883.32,Female,30,1,4,5,10,145,At Risk
CUST03699,Customer 3699,Chennai,2026-09-21,100,6,14141.09,Female,49,4,5,5,14,455,Champions
CUST03700,Customer 3700,Coimbatore,2026-08-15,137,1,5140.08,Female,25,4,1,2,7,412,New Customers
CUST03701,Customer 3701,Thanjavur,2026-10-12,79,4,11897.35,Male,56,5,4,5,14,545,Champions
CUST03702,Customer 3702,Bengaluru,2026-06-27,186,4,9340.45,Female,33,3,4,4,11,344,Loyal Customers
CUST03704,Customer 3704,Erode,2025-12-08,387,3,5045.71,Other,18,1,3,2,6,132,At Risk
CUST03705,Customer 3705,Chennai,2026-11-01,59,1,2153.3,Male,43,5,1,1,7,511,New Customers
CUST03706,Customer 3706,Thanjavur,2025-10-31,425,3,13793.17,Other,20,1,3,5,9,135,At Risk
CUST03707,Customer 3707,Erode,2026-04-03,271,4,11054.71,Male,22,2,4,5,11,245,At Risk
CUST03708,Customer 3708,Salem,2025-12-25,370,3,5784.48,Female,64,2,3,3,8,233,At Risk
CUST03709,Customer 3709,Tirunelveli,2025-11-18,407,3,6337.65,Female,40,1,3,3,7,133,At Risk
CUST03710,Customer 3710,Erode,2026-09-09,112,5,12029.2,Other,38,4,5,5,14,455,Champions
CUST03711,Customer 3711,Salem,2025-12-14,381,2,4440.1,Male,43,2,2,2,6,222,Need Attention
CUST03712,Customer 3712,Hyderabad,2026-05-11,233,4,5872.96,Female,49,3,4,3,10,343,Loyal Customers
CUST03713,Customer 3713,Coimbatore,2026-03-05,300,1,424.71,Female,57,2,1,1,4,211,Need Attention
CUST03714,Customer 3714,Chennai,2026-08-26,126,7,20397.73,Male,21,4,5,5,14,455,Champions
CUST03715,Customer 3715,Pondicherry,2026-10-29,62,4,10751.64,Male,38,5,4,4,13,544,Champions
CUST03716,Customer 3716,Madurai,2026-08-09,143,3,8423.55,Female,32,4,3,4,11,434,Big Spenders
CUST03717,Customer 3717,Thanjavur,2026-08-07,145,5,15055.84,Male,64,4,5,5,14,455,Champions
CUST03718,Customer 3718,Pondicherry,2026-01-08,356,2,4937.05,Other,18,2,2,2,6,222,Need Attention
CUST03719,Customer 3719,Chennai,2026-07-10,173,3,8318.27,Male,34,3,3,4,10,334,Big Spenders
CUST03720,Customer 3720,Coimbatore,2026-04-05,269,3,5378.21,Male,37,2,3,2,7,232,At Risk
CUST03721,Customer 3721,Bengaluru,2026-05-11,233,2,7480.99,Female,62,3,2,3,8,323,Need Attention
CUST03722,Customer 3722,Pondicherry,2026-05-10,234,2,5171.219999999999,Female,35,3,2,2,7,322,Need Attention
CUST03723,Customer 3723,Erode,2025-09-24,462,6,18080.399999999998,Male,55,1,5,5,11,155,At Risk
CUST03724,Customer 3724,Madurai,2026-08-08,144,5,19126.23,Male,38,4,5,5,14,455,Champions
CUST03725,Customer 3725,Hyderabad,2025-11-15,410,3,13829.57,Other,44,1,3,5,9,135,At Risk
CUST03726,Customer 3726,Vellore,2026-07-15,168,3,7902.29,Other,25,3,3,4,10,334,Big Spenders
CUST03727,Customer 3727,Erode,2026-08-08,144,5,7872.3099999999995,Male,54,4,5,4,13,454,Champions
CUST03728,Customer 3728,Thanjavur,2026-09-14,107,4,7097.85,Female,35,4,4,3,11,443,Loyal Customers
CUST03729,Customer 3729,Trichy,2025-05-02,607,3,9933.119999999999,Other,48,1,3,4,8,134,At Risk
CUST03730,Customer 3730,Pondicherry,2025-06-14,564,2,3147.9,Female,36,1,2,1,4,121,Lost Customers
CUST03731,Customer 3731,Trichy,2025-12-08,387,2,1751.9099999999999,Female,53,1,2,1,4,121,Lost Customers
CUST03732,Customer 3732,Trichy,2026-10-29,62,6,13571.4,Other,65,5,5,5,15,555,Champions
CUST03733,Customer 3733,Erode,2026-08-20,132,1,3678.44,Male,22,4,1,2,7,412,New Customers
CUST03734,Customer 3734,Hyderabad,2026-05-20,224,1,2914.7,Male,18,3,1,1,5,311,Need Attention
CUST03735,Customer 3735,Trichy,2026-10-18,73,3,2076.26,Female,42,5,3,1,9,531,Need Attention
CUST03736,Customer 3736,Trichy,2026-11-03,57,2,2082.23,Male,39,5,2,1,8,521,New Customers
CUST03737,Customer 3737,Vellore,2026-08-15,137,11,16961.42,Other,51,4,5,5,14,455,Champions
CUST03738,Customer 3738,Pondicherry,2026-05-27,217,4,10520.539999999999,Female,37,3,4,4,11,344,Loyal Customers
CUST03739,Customer 3739,Vellore,2026-05-01,243,3,5672.23,Other,27,3,3,3,9,333,Need Attention
CUST03740,Customer 3740,Thanjavur,2026-04-25,249,1,462.74,Male,32,2,1,1,4,211,Need Attention
CUST03741,Customer 3741,Vellore,2026-07-06,177,2,4513.11,Female,57,3,2,2,7,322,Need Attention
CUST03742,Customer 3742,Coimbatore,2026-06-05,208,4,9976.33,Female,30,3,4,4,11,344,Loyal Customers
CUST03743,Customer 3743,Hyderabad,2026-03-17,288,3,4710.05,Female,28,2,3,2,7,232,At Risk
CUST03744,Customer 3744,Coimbatore,2025-09-30,456,3,8124.849999999999,Other,59,1,3,4,8,134,At Risk
CUST03745,Customer 3745,Pondicherry,2025-02-12,686,1,2520.84,Female,24,1,1,1,3,111,Lost Customers
CUST03746,Customer 3746,Erode,2026-10-04,87,2,7224.88,Male,19,5,2,3,10,523,Potential Loyalists
CUST03747,Customer 3747,Erode,2026-08-23,129,5,9446.3,Female,19,4,5,4,13,454,Champions
CUST03748,Customer 3748,Thanjavur,2026-11-19,41,3,8717.89,Other,46,5,3,4,12,534,Big Spenders
CUST03749,Customer 3749,Coimbatore,2026-09-23,98,2,2879.17,Male,53,4,2,1,7,421,New Customers
CUST03750,Customer 3750,Madurai,2026-01-08,356,3,11411.32,Female,31,2,3,5,10,235,At Risk
CUST03751,Customer 3751,Vellore,2026-03-28,277,1,1423.53,Other,45,2,1,1,4,211,Need Attention
CUST03752,Customer 3752,Salem,2026-10-13,78,3,12970.199999999999,Male,46,5,3,5,13,535,Big Spenders
CUST03753,Customer 3753,Hyderabad,2025-12-19,376,2,3523.13,Male,21,2,2,2,6,222,Need Attention
CUST03754,Customer 3754,Trichy,2026-04-13,261,3,5223.4,Other,45,2,3,2,7,232,At Risk
CUST03755,Customer 3755,Madurai,2026-10-29,62,5,14105.19,Male,43,5,5,5,15,555,Champions
CUST03756,Customer 3756,Bengaluru,2026-10-28,63,4,10165.09,Female,51,5,4,4,13,544,Champions
CUST03757,Customer 3757,Coimbatore,2025-04-29,610,1,4461.72,Other,45,1,1,2,4,112,Lost Customers
CUST03758,Customer 3758,Trichy,2026-12-25,5,4,12872.74,Male,59,5,4,5,14,545,Champions
CUST03759,Customer 3759,Chennai,2026-07-07,176,5,8183.36,Male,25,3,5,4,12,354,Loyal Customers
CUST03760,Customer 3760,Trichy,2026-09-28,93,6,8485.67,Other,35,5,5,4,14,554,Champions
CUST03761,Customer 3761,Salem,2026-07-22,161,2,3304.72,Other,24,3,2,2,7,322,Need Attention
CUST03762,Customer 3762,Pondicherry,2026-11-21,39,3,6551.54,Other,62,5,3,3,11,533,Potential Loyalists
CUST03764,Customer 3764,Salem,2026-07-30,153,2,4825.32,Other,62,3,2,2,7,322,Need Attention
CUST03765,Customer 3765,Trichy,2025-11-22,403,3,7010.58,Male,28,1,3,3,7,133,At Risk
CUST03766,Customer 3766,Pondicherry,2025-01-20,709,1,1641.4,Other,36,1,1,1,3,111,Lost Customers
CUST03767,Customer 3767,Chennai,2025-11-06,419,3,6997.620000000001,Female,64,1,3,3,7,133,At Risk
CUST03768,Customer 3768,Pondicherry,2025-01-23,706,1,1257.02,Male,50,1,1,1,3,111,Lost Customers
CUST03773,Customer 3773,Tirunelveli,2025-12-26,369,3,9978.57,Other,48,2,3,4,9,234,At Risk
CUST03774,Customer 3774,Salem,2026-08-26,126,3,2723.0,Male,29,4,3,1,8,431,Need Attention
CUST03775,Customer 3775,Chennai,2026-09-11,110,4,18710.39,Male,61,4,4,5,13,445,Champions
CUST03776,Customer 3776,Bengaluru,2026-04-20,254,4,12418.470000000001,Female,48,2,4,5,11,245,At Risk
CUST03777,Customer 3777,Erode,2025-04-19,620,1,6222.4,Female,33,1,1,3,5,113,Lost Customers
CUST03778,Customer 3778,Bengaluru,2025-12-11,384,4,14489.820000000002,Male,19,1,4,5,10,145,At Risk
CUST03779,Customer 3779,Vellore,2026-10-16,75,5,10790.11,Female,32,5,5,4,14,554,Champions
CUST03780,Customer 3780,Coimbatore,2025-11-28,397,2,5044.54,Male,27,1,2,2,5,122,Lost Customers
CUST03781,Customer 3781,Thanjavur,2026-11-09,51,3,9436.02,Female,65,5,3,4,12,534,Big Spenders
CUST03782,Customer 3782,Thanjavur,2026-11-14,46,5,7786.14,Female,65,5,5,3,13,553,Loyal Customers
CUST03783,Customer 3783,Erode,2026-08-02,150,8,14711.27,Female,60,4,5,5,14,455,Champions
CUST03784,Customer 3784,Chennai,2025-09-03,483,3,2651.64,Female,47,1,3,1,5,131,At Risk
CUST03785,Customer 3785,Pondicherry,2026-07-27,156,2,7575.110000000001,Female,37,3,2,3,8,323,Need Attention
CUST03786,Customer 3786,Bengaluru,2026-10-13,78,1,411.61,Other,60,5,1,1,7,511,New Customers
CUST03787,Customer 3787,Hyderabad,2026-11-01,59,5,12710.5,Male,35,5,5,5,15,555,Champions
CUST03788,Customer 3788,Chennai,2026-04-05,269,4,10886.59,Other,58,2,4,4,10,244,At Risk
CUST03789,Customer 3789,Hyderabad,2026-03-27,278,3,6649.139999999999,Female,32,2,3,3,8,233,At Risk
CUST03790,Customer 3790,Chennai,2026-08-05,147,4,10461.91,Female,49,4,4,4,12,444,Champions
CUST03791,Customer 3791,Pondicherry,2025-08-12,505,4,3950.59,Other,65,1,4,2,7,142,At Risk
CUST03792,Customer 3792,Pondicherry,2026-09-26,95,4,10024.96,Female,31,4,4,4,12,444,Champions
CUST03793,Customer 3793,Hyderabad,2026-10-20,71,4,7320.5599999999995,Male,42,5,4,3,12,543,Loyal Customers
CUST03794,Customer 3794,Hyderabad,2026-10-20,71,3,7085.37,Female,58,5,3,3,11,533,Potential Loyalists
CUST03795,Customer 3795,Madurai,2026-04-01,273,3,9684.33,Female,51,2,3,4,9,234,At Risk
CUST03796,Customer 3796,Thanjavur,2026-05-31,213,3,3038.98,Other,40,3,3,1,7,331,Need Attention
CUST03797,Customer 3797,Salem,2026-04-20,254,4,4615.03,Other,44,2,4,2,8,242,At Risk
CUST03798,Customer 3798,Bengaluru,2026-08-11,141,7,11488.48,Male,20,4,5,5,14,455,Champions
CUST03799,Customer 3799,Bengaluru,2025-01-14,715,1,6329.15,Other,39,1,1,3,5,113,Lost Customers
CUST03800,Customer 3800,Bengaluru,2026-03-10,295,3,6619.09,Female,47,2,3,3,8,233,At Risk
CUST03801,Customer 3801,Coimbatore,2026-03-17,288,1,612.05,Female,36,2,1,1,4,211,Need Attention
CUST03802,Customer 3802,Madurai,2026-10-08,83,5,6251.57,Female,61,5,5,3,13,553,Loyal Customers
CUST03803,Customer 3803,Vellore,2026-07-05,178,3,5938.67,Other,27,3,3,3,9,333,Need Attention
CUST03804,Customer 3804,Hyderabad,2026-04-18,256,4,10188.44,Other,53,2,4,4,10,244,At Risk
CUST03805,Customer 3805,Salem,2025-12-05,390,4,2736.49,Female,49,1,4,1,6,141,At Risk
CUST03806,Customer 3806,Erode,2026-09-02,119,5,9301.66,Female,18,4,5,4,13,454,Champions
CUST03807,Customer 3807,Bengaluru,2026-03-01,304,1,1992.04,Male,36,2,1,1,4,211,Need Attention
CUST03808,Customer 3808,Salem,2026-10-04,87,3,8460.65,Male,49,5,3,4,12,534,Big Spenders
CUST03809,Customer 3809,Hyderabad,2026-04-04,270,1,888.9,Female,40,2,1,1,4,211,Need Attention
CUST03810,Customer 3810,Salem,2026-09-17,104,4,7068.18,Male,21,4,4,3,11,443,Loyal Customers
CUST03811,Customer 3811,Vellore,2026-08-26,126,4,6264.7300000000005,Female,36,4,4,3,11,443,Loyal Customers
CUST03812,Customer 3812,Coimbatore,2026-03-23,282,2,4576.5,Other,27,2,2,2,6,222,Need Attention
CUST03813,Customer 3813,Pondicherry,2026-05-11,233,7,22686.68,Female,27,3,5,5,13,355,Loyal Customers
CUST03814,Customer 3814,Coimbatore,2026-12-09,21,3,4052.78,Female,55,5,3,2,10,532,Potential Loyalists
CUST03815,Customer 3815,Erode,2026-06-21,192,2,7684.95,Male,20,3,2,3,8,323,Need Attention
CUST03816,Customer 3816,Hyderabad,2026-02-21,312,3,4756.2,Male,61,2,3,2,7,232,At Risk
CUST03817,Customer 3817,Coimbatore,2026-07-14,169,4,5709.71,Female,43,3,4,3,10,343,Loyal Customers
CUST03818,Customer 3818,Salem,2026-08-23,129,3,10624.41,Female,56,4,3,4,11,434,Big Spenders
